"asin","product_title","average_rating","review_author","reviewed_product_attribute","reviewed_variant_asin","variant_review_url","review_rating","review_date","reviewed_country","review_text","review_comment_count","review_header","no_of_people_reacted_helpful","author_profile_url","url","brand","review_url","input"
"B08L5WMP9D","Neues Apple iPhone 12 Mini (256 GB) - Schwarz","4,8 von 5","andym","Größe: 128 GB | Farbe: (PRODUCT)RED","B08L5WQHCW","https://www.amazon.de/Neues-Apple-iPhone-Mini-256-GB/product-reviews/B08L5WQHCW/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","2,0 von 5 Sternen","Rezension aus Deutschland vom 20. Dezember 2020","Rezension aus Deutschland vom 20. Dezember 2020","iPhone 12 Mini in rot. Das Gerät ist spitze. Absolut klasse für den Preis. Die Größe absolut super. Schon immer wollte ich ein iPhone in rot, der Alu Rahmen ist superschön aber die Rückseite das hässlichste was ich je gesehen habe, sieht aus wie frisch gek... Ich klebe ne Folie drüber und dann geht es. Schade, gerade das eckige, kleine Gehäuse fand ich absolut genial.","","Hässlich","4","https://www.amazon.de/gp/profile/amzn1.account.AG637X5EKCIGN7N62QMCGWRWTFUA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.de/product-reviews/B08L5WMP9D/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=4&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Apple","https://www.amazon.de/gp/customer-reviews/R25G63EZY5U1X9/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08L5WMP9D","https://www.amazon.de/dp/B08L5WMP9D/"
"B08L5WMP9D","Neues Apple iPhone 12 Mini (256 GB) - Schwarz","4,8 von 5","A...","Größe: 128 GB | Farbe: Schwarz","B08L5TQBHV","https://www.amazon.de/Neues-Apple-iPhone-Mini-256-GB/product-reviews/B08L5TQBHV/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","5,0 von 5 Sternen","Rezension aus Deutschland vom 19. November 2020","Rezension aus Deutschland vom 19. November 2020","Mit IOS 14.2.1 wurden alle Probleme mit dem Touchscreen bei mir behoben. Gerät funktioniert jetzt einwandfrei. Schönes Gerät :) Vielleicht auch interessant: zum Lieferumfang gehört nur ein Ligthning zu USB-C Kabel. Netzteil und Kopfhörer sind nicht enthalten.","","Nach Software-Update super :)","25","https://www.amazon.de/gp/profile/amzn1.account.AGJLHO7IPL7COQLNA7RVQKNKIUBQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.de/product-reviews/B08L5WMP9D/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=1&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Apple","https://www.amazon.de/gp/customer-reviews/R1XY6RD8YDCQLH/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08L5WMP9D","https://www.amazon.de/dp/B08L5WMP9D/"
"B08L5WMP9D","Neues Apple iPhone 12 Mini (256 GB) - Schwarz","4,8 von 5","Matthias","Größe: 64 GB | Farbe: Schwarz","B08L5TDJX6","https://www.amazon.de/Neues-Apple-iPhone-Mini-256-GB/product-reviews/B08L5TDJX6/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","5,0 von 5 Sternen","Rezension aus Deutschland vom 14. November 2020","Rezension aus Deutschland vom 14. November 2020","Absolut genial. Größe Top. Für alle die auf der Suche nach einem Top Smartphone inklusive neuster Features sind, dass man mit dem damaligen iPhone 5 vergleichen kann (Größe). Super zufrieden.","","Absolut Top und geniale Größe","8","https://www.amazon.de/gp/profile/amzn1.account.AG7FP4IZ6Q3SHSJIS7JIUOL4J5BA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.de/product-reviews/B08L5WMP9D/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=3&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Apple","https://www.amazon.de/gp/customer-reviews/R2HZUZJHZCPRAU/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08L5WMP9D","https://www.amazon.de/dp/B08L5WMP9D/"
"B084DWG2VQ","Der neue Echo Dot (4. Generation) | Smarter Lautsprecher mit Alexa | Anthrazit","4,6 von 5","Steve Beschorner","Farbe: Anthrazit | Konfiguration: Echo Dot","B084DWG2VQ","https://www.amazon.de/der-neue-echo-dot-4-generation-smarter-lautsprecher-mit-alexa-anthrazit/product-reviews/B084DWG2VQ/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","1,0 von 5 Sternen","Rezension aus Deutschland vom 21. November 2020","Rezension aus Deutschland vom 21. November 2020","Das ist doch wohl nicht euer erst 🤔 dunkles Gerät und weißes Kabel, wie bescheuert ist denn sowas Nachtrag: auf Reaktion dieser Bewertung wurde sich entschuldigt und mir wurde ein schwarzes Ladekabel zum Kauf für 20€ angeboten 😂 bei einem Echo Dot der gerade mal 30€ kostet","","Total bescheuert","77","https://www.amazon.de/gp/profile/amzn1.account.AEE5A3TLZDTSIYHBCPSJ2AR25RNA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.de/product-reviews/B084DWG2VQ/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=1&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Amazon","https://www.amazon.de/gp/customer-reviews/R27XFNBXJC0T85/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B084DWG2VQ","https://www.amazon.de/dp/B084DWG2VQ/"
"B08L5VG6H9","Neues Apple iPhone 12 Pro Max (128 GB) - Gold","4,8 von 5","W., Tino","Größe: 128 GB | Farbe: Gold","B08L5VG6H9","https://www.amazon.de/Neues-Apple-iPhone-Pro-128-GB/product-reviews/B08L5VG6H9/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","5,0 von 5 Sternen","Rezension aus Deutschland vom 10. Februar 2021","Rezension aus Deutschland vom 10. Februar 2021","Da ich es gekauft habe ist es wohl top. 😏 Ich wollte mal was anderes als ein Samsung. Ist es auch- bis auf ein paar Kleinigkeiten kann man nicht meckern. Die sind aber nicht erwähnenswert.","","Sehr nett ...","","https://www.amazon.de/gp/profile/amzn1.account.AGWWDBQFSLAUIHVRMO7WLIJ6PEZQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.de/product-reviews/B08L5VG6H9/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=6&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Apple","https://www.amazon.de/gp/customer-reviews/R2FE1W8MG0MBQ5/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08L5VG6H9","https://www.amazon.de/dp/B08L5VG6H9/"
"B08L5WMP9D","Neues Apple iPhone 12 Mini (256 GB) - Schwarz","4,8 von 5","Timbo","Größe: 64 GB | Farbe: Weiß","B08L5T4XPM","https://www.amazon.de/Neues-Apple-iPhone-Mini-256-GB/product-reviews/B08L5T4XPM/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","3,0 von 5 Sternen","Rezension aus Deutschland vom 20. Januar 2021","Rezension aus Deutschland vom 20. Januar 2021","Hab das Gerät bestellt, um mein frisches Iphone 12 Pro zu ersetzen, da ein kleineres Gerät auf den ersten Blick alltagstauglicher zu sein schien. Hab das Iphone Mini jedoch direkt einen Tag später zurück gesendet. Der Akku ist im Vergleich zum 12 Pro gefühlt doppelt so schnell leer. Ein Tag ohne Laden, also morgens früh weg von der Ladung und vorm Schlafen wieder dran, ist nahezu unmöglich, wenn man das Telefon zwischendurch normal benutzt (normal ~ 2-3h) Sonst ist das Gerät top. Super Verarbeitung, schöne handliche Größe mit high End Technik. Nur für Nutzer mit unterdurchschnittlicher oder niedriger Screen-On-Time zu empfehlen.","","Gerät hui, Akku Pfui","2","https://www.amazon.de/gp/profile/amzn1.account.AHV6FN6HZ4CF2PFMSCMMNPB62ERQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.de/product-reviews/B08L5WMP9D/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=6&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Apple","https://www.amazon.de/gp/customer-reviews/R1F7EJ38BGMXVS/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08L5WMP9D","https://www.amazon.de/dp/B08L5WMP9D/"
"B08L5WMP9D","Neues Apple iPhone 12 Mini (256 GB) - Schwarz","4,8 von 5","Hensel-Syré","Größe: 128 GB | Farbe: Weiß","B08L5VNTFG","https://www.amazon.de/Neues-Apple-iPhone-Mini-256-GB/product-reviews/B08L5VNTFG/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","5,0 von 5 Sternen","Rezension aus Deutschland vom 15. Januar 2021","Rezension aus Deutschland vom 15. Januar 2021","Das iPhone 12 mini ist für mich das Beste aus der 12er Serie...mit einer Hand zu bedienen, A14 Bionic Chip und technisch auf gleicher Höhe wie das 12...wer hier über die Akkulaufzeit meckert hat den Sinn eines kleinen Smartphones nicht verstanden... Well done Apple ! Lieferung durch Amazon wie immer schnell und zuverlässig.","","Das Top 12er !","2","https://www.amazon.de/gp/profile/amzn1.account.AFWM5DEYTTKUME2EPEODVM72QVLQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.de/product-reviews/B08L5WMP9D/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=5&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Apple","https://www.amazon.de/gp/customer-reviews/R3L14O6UQ32W5T/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08L5WMP9D","https://www.amazon.de/dp/B08L5WMP9D/"
"B08L5WMP9D","Neues Apple iPhone 12 Mini (256 GB) - Schwarz","4,8 von 5","Stefan","Größe: 128 GB | Farbe: Blau","B08L5VGLWM","https://www.amazon.de/Neues-Apple-iPhone-Mini-256-GB/product-reviews/B08L5VGLWM/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","3,0 von 5 Sternen","Rezension aus Deutschland vom 29. Januar 2021","Rezension aus Deutschland vom 29. Januar 2021","Den schnellsten Prozessor. Naja. Ich hatte davor ein Note 10 und das war schnell. Beim iPhone gibt es immer wieder kleine Gedächtnispausen. Warum nur, beim Note fühlte sich dagegen alles wie Lichtgeschwindigkeit an. Aber die Größe überzeugt mich hier und die gute Akkulaufzeit gegenüber dem Note. Der Lautsprecher klingt sehr blechern bei der Audiowiedergabe. Multitasking funktioniert nur eingeschränkt. Uploads in die Cloud oder Podcastdownloads sollten am besten im Vordergrund laufen sonst funktioniert es nicht. Kamera geht so, die letzten Galaxys und Huaweis machen deutlich bessere Bilder. Siri funktioniert dagegen richtig gut und die Diktierfunktion der Tastatur auch. Ich werde es behalten. Das Gesamtpaket ist gut. Das Note 10 war zu groß und der Akku zu schnell leer, auch wenn es das schnellere und modernere Handy war, aber für den Alltag brauche ich was anderes.","","Schnellster Handy?","Eine","https://www.amazon.de/gp/profile/amzn1.account.AGQ6GS64PV5JDSKFE7SG6HNYEHYQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.de/product-reviews/B08L5WMP9D/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=5&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Apple","https://www.amazon.de/gp/customer-reviews/R1Y00K0C517Z5L/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08L5WMP9D","https://www.amazon.de/dp/B08L5WMP9D/"
"B08L5VG6H9","Neues Apple iPhone 12 Pro Max (128 GB) - Gold","4,8 von 5","Stefan Schwarztrauber","Größe: 128 GB | Farbe: Pazifikblau","B08L5WQDQL","https://www.amazon.de/Neues-Apple-iPhone-Pro-128-GB/product-reviews/B08L5WQDQL/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","5,0 von 5 Sternen","Rezension aus Deutschland vom 28. Dezember 2020","Rezension aus Deutschland vom 28. Dezember 2020","Super Produkt, schnelle Lieferung","","Super Produkt","Eine","https://www.amazon.de/gp/profile/amzn1.account.AFXRMBHBF65RVPQBELZCOEIIPSHA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.de/product-reviews/B08L5VG6H9/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=7&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Apple","https://www.amazon.de/gp/customer-reviews/R3G6978WUI2ZT0/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08L5VG6H9","https://www.amazon.de/dp/B08L5VG6H9/"
"B081FW6TPQ","Neues Apple MacBook Pro (16"", 16GB RAM, 512GB Speicherplatz) - Space Grau","4,7 von 5","Britta Gleiminger Fotografie","Stil: Intel Core i9 | Digital-Storage-Kapazität: 1 TB | Farbe: Silber","B081FWMPS5","https://www.amazon.de/Neues-Apple-MacBook-Speicherplatz-Core-i7/product-reviews/B081FWMPS5/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","4,0 von 5 Sternen","Rezension aus Deutschland vom 7. September 2020","Rezension aus Deutschland vom 7. September 2020","Ich habe das MacBook Pro 16"" über den WareHouse Deal gekauft und so viel Geld gespart. Das Gerät ist in bestem Zustand, lediglich der Umkarton war an einer Ecke leicht lädiert. Ich bin mit den Produkten von Apple insgesamt zufrieden. Das neue MacBook wurde an 3 Stellen verschlimmbessert, meiner Meinung nach, daher ein Punkt Abzug in der Gesamtwertung. 1.) Die Touchbar sorgt dafür, dass ich beim Tippen der Zahlen ab und an darauf gerate und plötzlich nicht mehr an der Stelle schreibe, an der ich kurz zuvor noch war. Auch bei der Lautstärkeregelung muss ich nun den Reglerbutton erst aktivieren und kann dann die Lautstärke einstellen. 2.) Das Gerät schaltet sich ein, sobald man es aufklappt. Für mich ein Nachteil, da ich gern erst alle eventuellen Flecken auf dem Display wegwischen möchte, bevor ich das Display beleuchten möchte. Dies habe ich ausstellen können. Allerdings ist nun die Startfunktion verzögert. 3.) Die Lautsprecher geben leise knackende Geräusche von sich.","","Gewohnt gute Qualität","Eine","https://www.amazon.de/gp/profile/amzn1.account.AG2BKVHNK6H4A4CKC3XUBWORVLBA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.de/product-reviews/B081FW6TPQ/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=5&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Apple","https://www.amazon.de/gp/customer-reviews/RFT6SBNTOKNST/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B081FW6TPQ","https://www.amazon.de/dp/B081FW6TPQ/"
"B08L5WMP9D","Neues Apple iPhone 12 Mini (256 GB) - Schwarz","4,8 von 5","Sabrina","Größe: 64 GB | Farbe: Schwarz","B08L5TDJX6","https://www.amazon.de/Neues-Apple-iPhone-Mini-256-GB/product-reviews/B08L5TDJX6/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","3,0 von 5 Sternen","Rezension aus Deutschland vom 11. Januar 2021","Rezension aus Deutschland vom 11. Januar 2021","Schon lang nutze ich im privaten Gebrauch ausschließlich iPhones und wollte nun, aufgrund der Größe sowie des Gewichts, vom iPhone XR zum iPhone 12 mini wechseln. Zwar vermisse ich seit einiger Zeit etwas Innovationsfreudigkeit seitens Apple, dies konnte der Hersteller jedoch bislang, aus meiner Sicht, über andere Aspekte gut kompensieren. So auch im Falle des iPhone 12 mini. Um es vorwegzunehmen: das Gerät wird trotzdem leider retourniert - aufgrund der Akkuleistung. Sicherlich müssen aufgrund des geringeren Platzes an der ein oder anderen Stelle Abstriche gemacht werden. Das ist selbstverständlich und wahrscheinlich jedem vor dem Kauf bewusst. Trotz der zahlenmäßig im Verhältnis geringen Leistung gibt Apple akzeptable Werte zur möglichen Nutzungsdauer an. Jedoch - auch nach umfangreichen Bemühungen und Umstellungen reduziert sich der Akkustand rasant. Selbst im Standby reduziert sich dieser erstaunlich zügig. In meinem obligatorischen Härtetest, nach einer Ladung auf 100%, lag der Akkustand nach insgesamt 5h Nutzungsdauer bei etwa 30%. Knapp 40% der Nutzungsdauer entfielen dabei lediglich auf die Nutzung von Safari zu Recherchezwecken. Die Leistung ist für mich leider weder zeitgemäß, noch praktikabel und fällt für mich so deutlich ins Gewicht, dass ich das Handy retourniere. Positiv hervorzuheben sei die durchaus gute Hauptkamera. Im direkten Vergleich zum iPhone XR sieht man an dieser Stelle eine deutliche Verbesserung. Insbesondere in den Abendstunden und bei einer schlechten Belichtung überzeugt die Kamera des iPhone 12 mini sehr. Auch die Größe sowie das Gewicht, welches für mich beides Kaufargumente darstellten, überzeugen. + Kamera + Haptik + 5G - Akku (!) - Innovationsfreudigkeit im Allgemeinen Fazit: Ein erfreulich kleines und leichtes Handy mit guter Kamera , jedoch mit starkem Nachbesserungsbedarf hinsichtlich des Akkus. Es stellt sich für mich am Ehesten als ein Gerät für Gelegenheitsnutzer dar, welche den Komfort von iOS sowie die Haptik wertschätzen und sich einer guten Kamera erfreuen wollen.","","Produkt für Gelegenheitsnutzer?","3","https://www.amazon.de/gp/profile/amzn1.account.AHCSPP7MZBYF6NEAPRVUX3MLZSCQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.de/product-reviews/B08L5WMP9D/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=4&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Apple","https://www.amazon.de/gp/customer-reviews/R3FTQWJCFJ0ZT3/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08L5WMP9D","https://www.amazon.de/dp/B08L5WMP9D/"
"B08L5VG6H9","Neues Apple iPhone 12 Pro Max (128 GB) - Gold","4,8 von 5","schuaib k.","Größe: 256 GB | Farbe: Silber","B08L5TTGQL","https://www.amazon.de/Neues-Apple-iPhone-Pro-128-GB/product-reviews/B08L5TTGQL/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","3,0 von 5 Sternen","Rezension aus Deutschland vom 30. Januar 2021","Rezension aus Deutschland vom 30. Januar 2021","Das Preis-leistungsverhältnis ist in Ordnung, jedoch hab ich mehr erwartet. Apple hatte keine bemerkbare Entwicklung seit den letzten Jahren. Ueberlege auf das neuste Samsung umzusteigen.","","Von den hohen Erwartungen enttäuscht","2","https://www.amazon.de/gp/profile/amzn1.account.AEKESAHE6O6MBGEQ5IIHERYNR7JA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.de/product-reviews/B08L5VG6H9/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=6&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Apple","https://www.amazon.de/gp/customer-reviews/R1I8P34ONGAX5O/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08L5VG6H9","https://www.amazon.de/dp/B08L5VG6H9/"
"B084DWG2VQ","Der neue Echo Dot (4. Generation) | Smarter Lautsprecher mit Alexa | Anthrazit","4,6 von 5","Gottschalk","Farbe: Anthrazit | Konfiguration: Echo Dot","B084DWG2VQ","https://www.amazon.de/der-neue-echo-dot-4-generation-smarter-lautsprecher-mit-alexa-anthrazit/product-reviews/B084DWG2VQ/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","2,0 von 5 Sternen","Rezension aus Deutschland vom 24. Oktober 2020","Rezension aus Deutschland vom 24. Oktober 2020","Update 10.12.20 Die neue Kugel reagiert einfach sehr viel schlechter auf Sprachbefehle. Oftmals muss man nah Ran gehen und Alexa rufen, manchmal reagiert sie überhaupt nicht. Während der alte Echo dot selbst in der letzen Ecke des Raumes anspringt, wenn man Alexa flüstert, muss man bei der neuen so laut reden, als wäre sie taub...wenn sie denn überhaupt reagiert. Haben sie nun einige Wochen erprobt und sind nicht zufrieden - wird zurück gehen. War gespannt, ob der Sound wirklich so viel besser ist. Mäßige Steigerung zum Vorgänger ist zu vermerken, aber ein Soundwunder kann man bei der kleinen Kugel natürlich nicht erwarten. Nutzen den Echo überwiegend in der Küche als Radio/Bluetooth Lautsprecher/Timer. Klangnuancen sind klarer, Tieftöner macht aber bei lauter Lautstärke nicht mehr mit. Wer den Echo als Wecker im Schlafzimmer nutzt, kann ihn nun einfach berühren und er fällt in den snooze Modus. Nicht so schön finde ich es, dass das Stromkabel weiß ist. Das hätte man schwarz lassen können, das ist weniger auffällig und sieht weniger ""plünnig"" aus. Und auch ist das Netzgerät größer, als das des Vorgängers. Alles in allem muss ich sagen, dass die Neuerungen (Form und Sound) mal was neues sind, mich persönlich aber nicht mehr begeistern, als zuvor.","","Klingt nicht mehr ganz so blechern, ist aber taub","4","https://www.amazon.de/gp/profile/amzn1.account.AEQTP25ORC3VYJPUKJN3GFMORGIQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.de/product-reviews/B084DWG2VQ/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=5&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Amazon","https://www.amazon.de/gp/customer-reviews/R2ALWVTA7TMD7A/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B084DWG2VQ","https://www.amazon.de/dp/B084DWG2VQ/"
"B084DWG2VQ","Der neue Echo Dot (4. Generation) | Smarter Lautsprecher mit Alexa | Anthrazit","4,6 von 5","Korac","Farbe: Blaugrau | Konfiguration: Echo Dot","B084J4QQFT","https://www.amazon.de/der-neue-echo-dot-4-generation-smarter-lautsprecher-mit-alexa-anthrazit/product-reviews/B084J4QQFT/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","1,0 von 5 Sternen","Rezension aus Deutschland vom 20. November 2020","Rezension aus Deutschland vom 20. November 2020","Willkommen ... Im Rückschritt. 3 Schritte zurück für den Sound. Ps: amazon was habz ihr da für einen bock geschossen? Die 4. generation muss doch besser sein als die 3.te... Die 3te ist um welten besser und fülliger vom sound. Ich war geschockt vom sound her. Im rahmen der aktion für wenig bekommen und behalte ich erstmal dennoch. Weil ich es verschmerzen kann für die küche....","","Soundtechnisch totaler Rückschritt und flop.","27","https://www.amazon.de/gp/profile/amzn1.account.AGITSPLHRV5SKVDI4OA5WBBRHUCA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.de/product-reviews/B084DWG2VQ/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=2&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Amazon","https://www.amazon.de/gp/customer-reviews/R3KW6WCTC178QE/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B084DWG2VQ","https://www.amazon.de/dp/B084DWG2VQ/"
"B08L5WMP9D","Neues Apple iPhone 12 Mini (256 GB) - Schwarz","4,8 von 5","Ich Bin","Größe: 64 GB | Farbe: (PRODUCT)RED","B08L5VL5TK","https://www.amazon.de/Neues-Apple-iPhone-Mini-256-GB/product-reviews/B08L5VL5TK/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","1,0 von 5 Sternen","Rezension aus Deutschland vom 22. Dezember 2020","Rezension aus Deutschland vom 22. Dezember 2020","Gestern geliefert bekommen, 100% geladen. Heute 5 Bilder gemacht. Um 19 Uhr heute nur 82% der Baterie. Wie unglaublich kann das sein, für fast 800 Euro??? Und um die Rücksendeetikett zu bekommen, musste ich halbe Stunde im Chat die Sachen klären. Unglaubliche Leistung von Apple und Amazon. Nie wieder!!","","Unglaublich ....","14","https://www.amazon.de/gp/profile/amzn1.account.AEUJPK6D7GKWNQPRMPA6JQZD3E5Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.de/product-reviews/B08L5WMP9D/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=2&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Apple","https://www.amazon.de/gp/customer-reviews/R3AMI1S9AX3JPR/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08L5WMP9D","https://www.amazon.de/dp/B08L5WMP9D/"
"B084DWG2VQ","Der neue Echo Dot (4. Generation) | Smarter Lautsprecher mit Alexa | Anthrazit","4,6 von 5","oTTe","Farbe: Anthrazit | Konfiguration: Echo Dot","B084DWG2VQ","https://www.amazon.de/der-neue-echo-dot-4-generation-smarter-lautsprecher-mit-alexa-anthrazit/product-reviews/B084DWG2VQ/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","2,0 von 5 Sternen","Rezension aus Deutschland vom 27. November 2020","Rezension aus Deutschland vom 27. November 2020","Kurzrezension vorweg: Spracherkennung ist leider deutlich schlechter als beim Echo Dot 3. Bin 40cm vom neuen Echo Dot 4 entfernt, 1,20m vom alten 3er und spreche Befehle (Musik starten, lauter, leiser, sogar für den nur ihm zugeordneten Raum relevante Befehle) - nur der alte Gen. 3 reagiert. Erst bei in die Hand nehmen und reinrufen aus max. 20cm Entfernung reagiert der neue. Während er Musik abspielt reagiert er noch weniger. Enttäuschend wenn es dabei bleibt. Überlege ihn zurückzusenden oder auszutauschen zu lassen. Es sei denn, das Problem ist bekannt und per Software-Update lösbar. Soll es ja auch geben. Nachtrag nach 3 Monaten Nutzung: Kein Softwareupdate, das Verbesserung brachte - die Reaktionsgeschwindigkeit- und Verlässlichkeit bei Sprachbefehlen der Gen 4 ist nach wie vor um Welten schlechter als die der Gen 3 und das bei fast gleichem Standbyverbrauch. Sehr enttäuschend!","","Enttäuschende Spracherkennung im Direktvergleich zur 3. Generation","2","https://www.amazon.de/gp/profile/amzn1.account.AFRE4HWLJXLTSPDHV22NNEORJEFA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.de/product-reviews/B084DWG2VQ/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=6&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Amazon","https://www.amazon.de/gp/customer-reviews/R1F59DQPSWAU9H/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B084DWG2VQ","https://www.amazon.de/dp/B084DWG2VQ/"
